year,month,oyo_id,hub,city,cluster,SRNs,GMV,OCC,OTA,TraveLoka,Booking.com,Agoda,Tiket.com,Pegipegi,Expedia,App,MM,Walk_In,Web,Direct,Rest,ARR,OTA.1,TraveLoka.1,Booking.com.1,Agoda.1,Tiket.com.1,Pegipegi.1,Expedia.1,App.1,MM.1,Walk_In.1,Web.1,Direct.1,Rest.1,Revpar,Cancellations,No_Shows,GTR,NTR,MG_Loss,Review score,display_category
2020,1,ID_YGK032,Yogyakarta,Sleman,Kalasan,434,28236338.51,0.3986,0.2097,0.1244,0.0323,0.0161,0.0138,0.023,0.0,0.1106,0.0691,0.0092,0.0,0.0,0.0,163223,162612,154022,192057,201304,121813,165176,0,146859,181267,238157,0,0,0,65064,0.2972,0.008,0.24789999999999998,0.15039999999999998,0,9.7,OYO Hotels
2020,1,ID_YGK034,Yogyakarta,Sleman,Caturtunggal,186,14548022.83,0.4839,0.2634,0.0699,0.086,0.086,0.0,0.0215,0.0,0.1989,0.0,0.0108,0.0108,0.0,0.0,161635,176931,300596,139113,126274,0,128914,0,140388,0,199436,142168,0,0,78211,0.3836,0.0,0.2827,0.1664,0,9.4,OYO Hotels
2020,1,ID_YGK034,Yogyakarta,Sleman,Caturtunggal,186,14548022.83,0.4839,0.2634,0.0699,0.086,0.086,0.0,0.0215,0.0,0.1989,0.0,0.0108,0.0108,0.0,0.0,161635,176931,300596,139113,126274,0,128914,0,140388,0,199436,142168,0,0,78211,0.3836,0.0,0.2827,0.1664,0,5.6,OYO Hotels
2020,1,ID_YGK035,Yogyakarta,Sleman,Maguwoharjo,620,38410666.68,0.5339,0.1645,0.1645,0.0,0.0,0.0,0.0,0.0,0.0968,0.25,0.0113,0.0048,0.0065,0.0,116038,162407,162407,0,0,0,0,0,192213,51914,162429,139571,176963,0,61949,0.3464,0.0337,0.23309999999999997,0.1523,0,6.0,OYO Hotels
2020,1,ID_YGK035,Yogyakarta,Sleman,Maguwoharjo,620,38410666.68,0.5339,0.1645,0.1645,0.0,0.0,0.0,0.0,0.0,0.0968,0.25,0.0113,0.0048,0.0065,0.0,116038,162407,162407,0,0,0,0,0,192213,51914,162429,139571,176963,0,61949,0.3464,0.0337,0.23309999999999997,0.1523,0,8.5,OYO Hotels
2020,1,ID_YGK036,Yogyakarta,Sleman,Ngaglik,207,22536677.32,0.5749,0.2754,0.1353,0.0048,0.1353,0.0,0.0,0.0,0.1739,0.1159,0.0048,0.0048,0.0,0.0,189377,163472,176130,181260,150178,0,0,0,142816,319357,222000,190000,0,0,108869,0.378,0.0526,0.2368,0.15710000000000002,0,9.7,OYO Hotels
2020,1,ID_YGK037,Yogyakarta,Sleman,Berbah,137,16693271.35,0.5328,0.3504,0.0876,0.0584,0.1825,0.0146,0.0,0.0073,0.0584,0.0,0.1241,0.0,0.0,0.0,228695,232934,296768,221288,201068,178589,0,465460,155548,0,251146,0,0,0,121859,0.3217,0.0435,0.19879999999999998,0.075,0,6.1,OYO Hotels
2020,1,ID_YGK037,Yogyakarta,Sleman,Berbah,137,16693271.35,0.5328,0.3504,0.0876,0.0584,0.1825,0.0146,0.0,0.0073,0.0584,0.0,0.1241,0.0,0.0,0.0,228695,232934,296768,221288,201068,178589,0,465460,155548,0,251146,0,0,0,121859,0.3217,0.0435,0.19879999999999998,0.075,0,9.4,OYO Hotels
2020,1,ID_YGK038,Yogyakarta,Sleman,Depok,489,50834617.74,0.5297,0.2679,0.045,0.047,0.1513,0.0061,0.0123,0.0,0.2086,0.0,0.0429,0.0102,0.0,0.0,196255,213754,194774,198436,207659,512195,199171,0,180486,0,166002,186529,0,0,103947,0.4874,0.0451,0.1418,0.0356,0,9.1,OYO Hotels
2020,1,ID_YGK040,Yogyakarta,Sleman,Prambanan,435,42409147.06,0.4299,0.3379,0.1195,0.0207,0.1149,0.0437,0.0345,0.0046,0.0529,0.0207,0.0161,0.0023,0.0,0.0,226779,193382,178696,196942,197233,213882,207439,162716,194193,792052,295480,317340,0,0,97489,0.2075,0.0166,0.2871,0.16390000000000002,0,8.5,OYO Hotels
2020,1,ID_YGK040,Yogyakarta,Sleman,Prambanan,435,42409147.06,0.4299,0.3379,0.1195,0.0207,0.1149,0.0437,0.0345,0.0046,0.0529,0.0207,0.0161,0.0023,0.0,0.0,226779,193382,178696,196942,197233,213882,207439,162716,194193,792052,295480,317340,0,0,97489,0.2075,0.0166,0.2871,0.16390000000000002,0,9.7,OYO Hotels
2020,1,ID_YGK040,Yogyakarta,Sleman,Prambanan,435,42409147.06,0.4299,0.3379,0.1195,0.0207,0.1149,0.0437,0.0345,0.0046,0.0529,0.0207,0.0161,0.0023,0.0,0.0,226779,193382,178696,196942,197233,213882,207439,162716,194193,792052,295480,317340,0,0,97489,0.2075,0.0166,0.2871,0.16390000000000002,0,5.5,OYO Hotels
2020,1,ID_YGK040,Yogyakarta,Sleman,Prambanan,435,42409147.06,0.4299,0.3379,0.1195,0.0207,0.1149,0.0437,0.0345,0.0046,0.0529,0.0207,0.0161,0.0023,0.0,0.0,226779,193382,178696,196942,197233,213882,207439,162716,194193,792052,295480,317340,0,0,97489,0.2075,0.0166,0.2871,0.16390000000000002,0,9.4,OYO Hotels
2020,1,ID_YGK040,Yogyakarta,Sleman,Prambanan,435,42409147.06,0.4299,0.3379,0.1195,0.0207,0.1149,0.0437,0.0345,0.0046,0.0529,0.0207,0.0161,0.0023,0.0,0.0,226779,193382,178696,196942,197233,213882,207439,162716,194193,792052,295480,317340,0,0,97489,0.2075,0.0166,0.2871,0.16390000000000002,0,4.8,OYO Hotels
2020,1,ID_YGK044,Yogyakarta,Sleman,Depok,899,63074590.93,0.4071,0.1935,0.0934,0.0267,0.0623,0.0033,0.0078,0.0,0.1835,0.0178,0.0,0.0078,0.0011,0.0033,172343,174083,168222,184691,179278,230929,142121,0,167576,187313,0,160653,115676,300000,70164,0.376,0.0458,0.2519,0.1606,0,8.5,OYO Hotels
2020,1,ID_YGK044,Yogyakarta,Sleman,Depok,899,63074590.93,0.4071,0.1935,0.0934,0.0267,0.0623,0.0033,0.0078,0.0,0.1835,0.0178,0.0,0.0078,0.0011,0.0033,172343,174083,168222,184691,179278,230929,142121,0,167576,187313,0,160653,115676,300000,70164,0.376,0.0458,0.2519,0.1606,0,8.5,OYO Hotels
2020,1,ID_YGK044,Yogyakarta,Sleman,Depok,899,63074590.93,0.4071,0.1935,0.0934,0.0267,0.0623,0.0033,0.0078,0.0,0.1835,0.0178,0.0,0.0078,0.0011,0.0033,172343,174083,168222,184691,179278,230929,142121,0,167576,187313,0,160653,115676,300000,70164,0.376,0.0458,0.2519,0.1606,0,5.6,OYO Hotels
2020,1,ID_YGK044,Yogyakarta,Sleman,Depok,899,63074590.93,0.4071,0.1935,0.0934,0.0267,0.0623,0.0033,0.0078,0.0,0.1835,0.0178,0.0,0.0078,0.0011,0.0033,172343,174083,168222,184691,179278,230929,142121,0,167576,187313,0,160653,115676,300000,70164,0.376,0.0458,0.2519,0.1606,0,5.6,OYO Hotels
2020,1,ID_YGK044,Yogyakarta,Sleman,Depok,899,63074590.93,0.4071,0.1935,0.0934,0.0267,0.0623,0.0033,0.0078,0.0,0.1835,0.0178,0.0,0.0078,0.0011,0.0033,172343,174083,168222,184691,179278,230929,142121,0,167576,187313,0,160653,115676,300000,70164,0.376,0.0458,0.2519,0.1606,0,5.2,OYO Hotels
2020,1,ID_YGK044,Yogyakarta,Sleman,Depok,899,63074590.93,0.4071,0.1935,0.0934,0.0267,0.0623,0.0033,0.0078,0.0,0.1835,0.0178,0.0,0.0078,0.0011,0.0033,172343,174083,168222,184691,179278,230929,142121,0,167576,187313,0,160653,115676,300000,70164,0.376,0.0458,0.2519,0.1606,0,9.4,OYO Hotels
2020,1,ID_YGK044,Yogyakarta,Sleman,Depok,899,63074590.93,0.4071,0.1935,0.0934,0.0267,0.0623,0.0033,0.0078,0.0,0.1835,0.0178,0.0,0.0078,0.0011,0.0033,172343,174083,168222,184691,179278,230929,142121,0,167576,187313,0,160653,115676,300000,70164,0.376,0.0458,0.2519,0.1606,0,8.8,OYO Hotels
2020,1,ID_YGK044,Yogyakarta,Sleman,Depok,899,63074590.93,0.4071,0.1935,0.0934,0.0267,0.0623,0.0033,0.0078,0.0,0.1835,0.0178,0.0,0.0078,0.0011,0.0033,172343,174083,168222,184691,179278,230929,142121,0,167576,187313,0,160653,115676,300000,70164,0.376,0.0458,0.2519,0.1606,0,9.1,OYO Hotels
2020,1,ID_YGK044,Yogyakarta,Sleman,Depok,899,63074590.93,0.4071,0.1935,0.0934,0.0267,0.0623,0.0033,0.0078,0.0,0.1835,0.0178,0.0,0.0078,0.0011,0.0033,172343,174083,168222,184691,179278,230929,142121,0,167576,187313,0,160653,115676,300000,70164,0.376,0.0458,0.2519,0.1606,0,8.5,OYO Hotels
2020,1,ID_YGK044,Yogyakarta,Sleman,Depok,899,63074590.93,0.4071,0.1935,0.0934,0.0267,0.0623,0.0033,0.0078,0.0,0.1835,0.0178,0.0,0.0078,0.0011,0.0033,172343,174083,168222,184691,179278,230929,142121,0,167576,187313,0,160653,115676,300000,70164,0.376,0.0458,0.2519,0.1606,0,6.0,OYO Hotels
2020,1,ID_YGK045,Yogyakarta,Sleman,Caturtunggal,215,31266372.59,0.8372,0.6977,0.3395,0.1442,0.1953,0.0093,0.0,0.0,0.1209,0.0093,0.0093,0.0,0.0,0.0,173704,176219,175612,208819,154722,169474,0,0,156618,141227,239658,0,0,0,145426,0.4281,0.0094,0.2593,0.1025,0,8.5,OYO Hotels
2020,1,ID_YGK045,Yogyakarta,Sleman,Caturtunggal,215,31266372.59,0.8372,0.6977,0.3395,0.1442,0.1953,0.0093,0.0,0.0,0.1209,0.0093,0.0093,0.0,0.0,0.0,173704,176219,175612,208819,154722,169474,0,0,156618,141227,239658,0,0,0,145426,0.4281,0.0094,0.2593,0.1025,0,8.5,OYO Hotels
2020,1,ID_YGK045,Yogyakarta,Sleman,Caturtunggal,215,31266372.59,0.8372,0.6977,0.3395,0.1442,0.1953,0.0093,0.0,0.0,0.1209,0.0093,0.0093,0.0,0.0,0.0,173704,176219,175612,208819,154722,169474,0,0,156618,141227,239658,0,0,0,145426,0.4281,0.0094,0.2593,0.1025,0,6.0,OYO Hotels
2020,1,ID_YGK046,Yogyakarta,Yogyakarta,Yogyakarta,868,69051369.75,0.4263,0.2788,0.0484,0.1843,0.0,0.03,0.0058,0.0,0.0737,0.0726,0.0,0.0012,0.0,0.0,186611,174841,221108,161639,0,139186,317645,0,158413,260922,0,158168,0,0,79546,0.4757,0.0381,-0.0194,-0.1294,0,8.5,OYO Hotels
2020,1,ID_YGK046,Yogyakarta,Yogyakarta,Yogyakarta,868,69051369.75,0.4263,0.2788,0.0484,0.1843,0.0,0.03,0.0058,0.0,0.0737,0.0726,0.0,0.0012,0.0,0.0,186611,174841,221108,161639,0,139186,317645,0,158413,260922,0,158168,0,0,79546,0.4757,0.0381,-0.0194,-0.1294,0,9.6,OYO Hotels
2020,1,ID_YGK046,Yogyakarta,Yogyakarta,Yogyakarta,868,69051369.75,0.4263,0.2788,0.0484,0.1843,0.0,0.03,0.0058,0.0,0.0737,0.0726,0.0,0.0012,0.0,0.0,186611,174841,221108,161639,0,139186,317645,0,158413,260922,0,158168,0,0,79546,0.4757,0.0381,-0.0194,-0.1294,0,4.0,OYO Hotels
2020,1,ID_YGK047,Yogyakarta,Sleman,Depok,403,27912189.85,0.5558,0.134,0.0571,0.0,0.072,0.0,0.0025,0.0025,0.3375,0.0769,0.0,0.0074,0.0,0.0,124615,155143,129240,0,168666,0,122692,391207,115779,100000,0,230000,0,0,69265,0.4244,0.0293,-0.19949999999999998,-0.25739999999999996,6815178,5.7,OYO Hotels
2020,1,ID_YGK047,Yogyakarta,Sleman,Depok,403,27912189.85,0.5558,0.134,0.0571,0.0,0.072,0.0,0.0025,0.0025,0.3375,0.0769,0.0,0.0074,0.0,0.0,124615,155143,129240,0,168666,0,122692,391207,115779,100000,0,230000,0,0,69265,0.4244,0.0293,-0.19949999999999998,-0.25739999999999996,6815178,6.2,OYO Hotels
2020,1,ID_YGK047,Yogyakarta,Sleman,Depok,403,27912189.85,0.5558,0.134,0.0571,0.0,0.072,0.0,0.0025,0.0025,0.3375,0.0769,0.0,0.0074,0.0,0.0,124615,155143,129240,0,168666,0,122692,391207,115779,100000,0,230000,0,0,69265,0.4244,0.0293,-0.19949999999999998,-0.25739999999999996,6815178,5.2,OYO Hotels
2020,1,ID_YGK049,Yogyakarta,Yogyakarta,Bantul Selatan,186,14979719.03,0.4194,0.3226,0.1183,0.0323,0.1183,0.043,0.0108,0.0,0.0645,0.0215,0.0,0.0,0.0108,0.0,192027,199114,198195,151110,190062,250201,248455,0,184190,124751,0,0,161000,0,80528,0.1939,0.0102,0.275,0.1281,0,9.2,OYO Hotels
2020,1,ID_YGK053,Yogyakarta,Yogyakarta,Yogyakarta,465,41746482.03,0.4409,0.3742,0.157,0.1742,0.0344,0.0086,0.0,0.0,0.0624,0.0,0.0022,0.0022,0.0,0.0,203623,202250,192634,214220,191398,178747,0,0,204888,0,470000,139500,0,0,89769,0.3609,0.0325,-0.18350000000000002,-0.3356,8273570,9.7,OYO Hotels
2020,1,ID_YGK053,Yogyakarta,Yogyakarta,Yogyakarta,465,41746482.03,0.4409,0.3742,0.157,0.1742,0.0344,0.0086,0.0,0.0,0.0624,0.0,0.0022,0.0022,0.0,0.0,203623,202250,192634,214220,191398,178747,0,0,204888,0,470000,139500,0,0,89769,0.3609,0.0325,-0.18350000000000002,-0.3356,8273570,8.5,OYO Hotels
2020,1,ID_YGK053,Yogyakarta,Yogyakarta,Yogyakarta,465,41746482.03,0.4409,0.3742,0.157,0.1742,0.0344,0.0086,0.0,0.0,0.0624,0.0,0.0022,0.0022,0.0,0.0,203623,202250,192634,214220,191398,178747,0,0,204888,0,470000,139500,0,0,89769,0.3609,0.0325,-0.18350000000000002,-0.3356,8273570,8.5,OYO Hotels
2020,1,ID_YGK053,Yogyakarta,Yogyakarta,Yogyakarta,465,41746482.03,0.4409,0.3742,0.157,0.1742,0.0344,0.0086,0.0,0.0,0.0624,0.0,0.0022,0.0022,0.0,0.0,203623,202250,192634,214220,191398,178747,0,0,204888,0,470000,139500,0,0,89769,0.3609,0.0325,-0.18350000000000002,-0.3356,8273570,9.7,OYO Hotels
2020,1,ID_YGK053,Yogyakarta,Yogyakarta,Yogyakarta,465,41746482.03,0.4409,0.3742,0.157,0.1742,0.0344,0.0086,0.0,0.0,0.0624,0.0,0.0022,0.0022,0.0,0.0,203623,202250,192634,214220,191398,178747,0,0,204888,0,470000,139500,0,0,89769,0.3609,0.0325,-0.18350000000000002,-0.3356,8273570,9.7,OYO Hotels
2020,1,ID_YGK053,Yogyakarta,Yogyakarta,Yogyakarta,465,41746482.03,0.4409,0.3742,0.157,0.1742,0.0344,0.0086,0.0,0.0,0.0624,0.0,0.0022,0.0022,0.0,0.0,203623,202250,192634,214220,191398,178747,0,0,204888,0,470000,139500,0,0,89769,0.3609,0.0325,-0.18350000000000002,-0.3356,8273570,9.6,OYO Hotels
2020,1,ID_YGK054,Yogyakarta,Yogyakarta,Yogyakarta,465,72216412.73,0.5806,0.4172,0.2645,0.0925,0.0,0.0215,0.0194,0.0172,0.0473,0.0516,0.0645,0.0,0.0,0.0,267489,258880,259687,232131,0,253872,251011,376200,260250,266826,329000,0,0,0,155316,0.1853,0.1294,0.18239999999999998,0.1384,0,9.7,OYO Hotels
2020,1,ID_YGK054,Yogyakarta,Yogyakarta,Yogyakarta,465,72216412.73,0.5806,0.4172,0.2645,0.0925,0.0,0.0215,0.0194,0.0172,0.0473,0.0516,0.0645,0.0,0.0,0.0,267489,258880,259687,232131,0,253872,251011,376200,260250,266826,329000,0,0,0,155316,0.1853,0.1294,0.18239999999999998,0.1384,0,9.1,OYO Hotels
2020,1,ID_YGK054,Yogyakarta,Yogyakarta,Yogyakarta,465,72216412.73,0.5806,0.4172,0.2645,0.0925,0.0,0.0215,0.0194,0.0172,0.0473,0.0516,0.0645,0.0,0.0,0.0,267489,258880,259687,232131,0,253872,251011,376200,260250,266826,329000,0,0,0,155316,0.1853,0.1294,0.18239999999999998,0.1384,0,8.5,OYO Hotels
2020,1,ID_YGK054,Yogyakarta,Yogyakarta,Yogyakarta,465,72216412.73,0.5806,0.4172,0.2645,0.0925,0.0,0.0215,0.0194,0.0172,0.0473,0.0516,0.0645,0.0,0.0,0.0,267489,258880,259687,232131,0,253872,251011,376200,260250,266826,329000,0,0,0,155316,0.1853,0.1294,0.18239999999999998,0.1384,0,8.5,OYO Hotels
2020,1,ID_YGK054,Yogyakarta,Yogyakarta,Yogyakarta,465,72216412.73,0.5806,0.4172,0.2645,0.0925,0.0,0.0215,0.0194,0.0172,0.0473,0.0516,0.0645,0.0,0.0,0.0,267489,258880,259687,232131,0,253872,251011,376200,260250,266826,329000,0,0,0,155316,0.1853,0.1294,0.18239999999999998,0.1384,0,8.5,OYO Hotels
2020,1,ID_YGK054,Yogyakarta,Yogyakarta,Yogyakarta,465,72216412.73,0.5806,0.4172,0.2645,0.0925,0.0,0.0215,0.0194,0.0172,0.0473,0.0516,0.0645,0.0,0.0,0.0,267489,258880,259687,232131,0,253872,251011,376200,260250,266826,329000,0,0,0,155316,0.1853,0.1294,0.18239999999999998,0.1384,0,9.7,OYO Hotels
2020,1,ID_YGK054,Yogyakarta,Yogyakarta,Yogyakarta,465,72216412.73,0.5806,0.4172,0.2645,0.0925,0.0,0.0215,0.0194,0.0172,0.0473,0.0516,0.0645,0.0,0.0,0.0,267489,258880,259687,232131,0,253872,251011,376200,260250,266826,329000,0,0,0,155316,0.1853,0.1294,0.18239999999999998,0.1384,0,8.5,OYO Hotels
2020,1,ID_YGK054,Yogyakarta,Yogyakarta,Yogyakarta,465,72216412.73,0.5806,0.4172,0.2645,0.0925,0.0,0.0215,0.0194,0.0172,0.0473,0.0516,0.0645,0.0,0.0,0.0,267489,258880,259687,232131,0,253872,251011,376200,260250,266826,329000,0,0,0,155316,0.1853,0.1294,0.18239999999999998,0.1384,0,8.5,OYO Hotels
2020,1,ID_YGK054,Yogyakarta,Yogyakarta,Yogyakarta,465,72216412.73,0.5806,0.4172,0.2645,0.0925,0.0,0.0215,0.0194,0.0172,0.0473,0.0516,0.0645,0.0,0.0,0.0,267489,258880,259687,232131,0,253872,251011,376200,260250,266826,329000,0,0,0,155316,0.1853,0.1294,0.18239999999999998,0.1384,0,9.1,OYO Hotels
2020,1,ID_YGK054,Yogyakarta,Yogyakarta,Yogyakarta,465,72216412.73,0.5806,0.4172,0.2645,0.0925,0.0,0.0215,0.0194,0.0172,0.0473,0.0516,0.0645,0.0,0.0,0.0,267489,258880,259687,232131,0,253872,251011,376200,260250,266826,329000,0,0,0,155316,0.1853,0.1294,0.18239999999999998,0.1384,0,8.5,OYO Hotels
2020,1,ID_YGK054,Yogyakarta,Yogyakarta,Yogyakarta,465,72216412.73,0.5806,0.4172,0.2645,0.0925,0.0,0.0215,0.0194,0.0172,0.0473,0.0516,0.0645,0.0,0.0,0.0,267489,258880,259687,232131,0,253872,251011,376200,260250,266826,329000,0,0,0,155316,0.1853,0.1294,0.18239999999999998,0.1384,0,9.7,OYO Hotels
2020,1,ID_YGK055,Yogyakarta,Yogyakarta,Yogyakarta,558,43953940.51,0.3763,0.2437,0.1541,0.0394,0.0305,0.0072,0.0072,0.0054,0.0484,0.0018,0.0824,0.0,0.0,0.0,209329,223947,222044,256352,202428,169043,292197,145000,175803,185000,186319,0,0,0,78780,0.3488,0.0407,0.24280000000000002,0.1144,0,8.5,OYO Hotels
2020,1,ID_YGK055,Yogyakarta,Yogyakarta,Yogyakarta,558,43953940.51,0.3763,0.2437,0.1541,0.0394,0.0305,0.0072,0.0072,0.0054,0.0484,0.0018,0.0824,0.0,0.0,0.0,209329,223947,222044,256352,202428,169043,292197,145000,175803,185000,186319,0,0,0,78780,0.3488,0.0407,0.24280000000000002,0.1144,0,9.1,OYO Hotels
2020,1,ID_YGK055,Yogyakarta,Yogyakarta,Yogyakarta,558,43953940.51,0.3763,0.2437,0.1541,0.0394,0.0305,0.0072,0.0072,0.0054,0.0484,0.0018,0.0824,0.0,0.0,0.0,209329,223947,222044,256352,202428,169043,292197,145000,175803,185000,186319,0,0,0,78780,0.3488,0.0407,0.24280000000000002,0.1144,0,8.8,OYO Hotels
2020,1,ID_YGK055,Yogyakarta,Yogyakarta,Yogyakarta,558,43953940.51,0.3763,0.2437,0.1541,0.0394,0.0305,0.0072,0.0072,0.0054,0.0484,0.0018,0.0824,0.0,0.0,0.0,209329,223947,222044,256352,202428,169043,292197,145000,175803,185000,186319,0,0,0,78780,0.3488,0.0407,0.24280000000000002,0.1144,0,8.5,OYO Hotels
2020,1,ID_YGK055,Yogyakarta,Yogyakarta,Yogyakarta,558,43953940.51,0.3763,0.2437,0.1541,0.0394,0.0305,0.0072,0.0072,0.0054,0.0484,0.0018,0.0824,0.0,0.0,0.0,209329,223947,222044,256352,202428,169043,292197,145000,175803,185000,186319,0,0,0,78780,0.3488,0.0407,0.24280000000000002,0.1144,0,8.5,OYO Hotels
2020,1,ID_YGK055,Yogyakarta,Yogyakarta,Yogyakarta,558,43953940.51,0.3763,0.2437,0.1541,0.0394,0.0305,0.0072,0.0072,0.0054,0.0484,0.0018,0.0824,0.0,0.0,0.0,209329,223947,222044,256352,202428,169043,292197,145000,175803,185000,186319,0,0,0,78780,0.3488,0.0407,0.24280000000000002,0.1144,0,8.0,OYO Hotels
2020,1,ID_YGK056,Yogyakarta,Yogyakarta,Yogyakarta,248,27029775.49,0.4758,0.3347,0.1815,0.0726,0.0726,0.0081,0.0,0.0,0.129,0.0,0.0,0.0121,0.0,0.0,229069,226441,184182,367935,197124,167680,0,0,214889,0,0,453038,0,0,108993,0.3492,0.0265,0.2832,0.15560000000000002,0,9.4,OYO Rooms
2020,1,ID_YGK056,Yogyakarta,Yogyakarta,Yogyakarta,248,27029775.49,0.4758,0.3347,0.1815,0.0726,0.0726,0.0081,0.0,0.0,0.129,0.0,0.0,0.0121,0.0,0.0,229069,226441,184182,367935,197124,167680,0,0,214889,0,0,453038,0,0,108993,0.3492,0.0265,0.2832,0.15560000000000002,0,8.5,OYO Rooms
2020,1,ID_YGK056,Yogyakarta,Yogyakarta,Yogyakarta,248,27029775.49,0.4758,0.3347,0.1815,0.0726,0.0726,0.0081,0.0,0.0,0.129,0.0,0.0,0.0121,0.0,0.0,229069,226441,184182,367935,197124,167680,0,0,214889,0,0,453038,0,0,108993,0.3492,0.0265,0.2832,0.15560000000000002,0,8.5,OYO Rooms
2020,1,ID_YGK056,Yogyakarta,Yogyakarta,Yogyakarta,248,27029775.49,0.4758,0.3347,0.1815,0.0726,0.0726,0.0081,0.0,0.0,0.129,0.0,0.0,0.0121,0.0,0.0,229069,226441,184182,367935,197124,167680,0,0,214889,0,0,453038,0,0,108993,0.3492,0.0265,0.2832,0.15560000000000002,0,9.2,OYO Rooms
2020,1,ID_YGK056,Yogyakarta,Yogyakarta,Yogyakarta,248,27029775.49,0.4758,0.3347,0.1815,0.0726,0.0726,0.0081,0.0,0.0,0.129,0.0,0.0,0.0121,0.0,0.0,229069,226441,184182,367935,197124,167680,0,0,214889,0,0,453038,0,0,108993,0.3492,0.0265,0.2832,0.15560000000000002,0,6.8,OYO Rooms
2020,1,ID_YGK057,Yogyakarta,Sleman,Maguwoharjo,434,30119185.57,0.5599,0.1267,0.0346,0.0046,0.0714,0.0092,0.0069,0.0,0.1175,0.2903,0.023,0.0023,0.0,0.0,123949,202772,200923,407362,189834,194468,220384,0,158348,57673,339138,233333,0,0,69400,0.2837,0.0201,0.6548999999999999,0.5849,0,6.3,OYO Hotels
2020,1,ID_YGK057,Yogyakarta,Sleman,Maguwoharjo,434,30119185.57,0.5599,0.1267,0.0346,0.0046,0.0714,0.0092,0.0069,0.0,0.1175,0.2903,0.023,0.0023,0.0,0.0,123949,202772,200923,407362,189834,194468,220384,0,158348,57673,339138,233333,0,0,69400,0.2837,0.0201,0.6548999999999999,0.5849,0,9.4,OYO Hotels
2020,1,ID_YGK057,Yogyakarta,Sleman,Maguwoharjo,434,30119185.57,0.5599,0.1267,0.0346,0.0046,0.0714,0.0092,0.0069,0.0,0.1175,0.2903,0.023,0.0023,0.0,0.0,123949,202772,200923,407362,189834,194468,220384,0,158348,57673,339138,233333,0,0,69400,0.2837,0.0201,0.6548999999999999,0.5849,0,7.6,OYO Hotels
2020,1,ID_YGK058,Yogyakarta,Yogyakarta,Yogyakarta,837,87234346.0,0.5102,0.2628,0.0657,0.1075,0.0657,0.0143,0.0036,0.006,0.1493,0.0633,0.0311,0.0012,0.0024,0.0,204278,184319,167967,180331,189625,190430,228923,336184,187307,236020,389967,153000,231000,0,104214,0.3863,0.0526,0.31379999999999997,0.2288,0,8.4,OYO Hotels
2020,1,ID_YGK058,Yogyakarta,Yogyakarta,Yogyakarta,837,87234346.0,0.5102,0.2628,0.0657,0.1075,0.0657,0.0143,0.0036,0.006,0.1493,0.0633,0.0311,0.0012,0.0024,0.0,204278,184319,167967,180331,189625,190430,228923,336184,187307,236020,389967,153000,231000,0,104214,0.3863,0.0526,0.31379999999999997,0.2288,0,9.6,OYO Hotels
2020,1,ID_YGK058,Yogyakarta,Yogyakarta,Yogyakarta,837,87234346.0,0.5102,0.2628,0.0657,0.1075,0.0657,0.0143,0.0036,0.006,0.1493,0.0633,0.0311,0.0012,0.0024,0.0,204278,184319,167967,180331,189625,190430,228923,336184,187307,236020,389967,153000,231000,0,104214,0.3863,0.0526,0.31379999999999997,0.2288,0,6.1,OYO Hotels
2020,1,ID_YGK060,Yogyakarta,Sleman,Caturtunggal,279,27644607.7,0.5806,0.3154,0.1649,0.0036,0.0824,0.0287,0.0358,0.0,0.2258,0.0179,0.0143,0.0072,0.0,0.0,170659,174798,155881,423923,187337,233466,161127,0,161370,168663,238209,151067,0,0,99093,0.4503,0.0132,0.26739999999999997,0.16449999999999998,0,9.4,OYO Hotels
2020,1,ID_YGK060,Yogyakarta,Sleman,Caturtunggal,279,27644607.7,0.5806,0.3154,0.1649,0.0036,0.0824,0.0287,0.0358,0.0,0.2258,0.0179,0.0143,0.0072,0.0,0.0,170659,174798,155881,423923,187337,233466,161127,0,161370,168663,238209,151067,0,0,99093,0.4503,0.0132,0.26739999999999997,0.16449999999999998,0,9.7,OYO Hotels
2020,1,ID_YGK060,Yogyakarta,Sleman,Caturtunggal,279,27644607.7,0.5806,0.3154,0.1649,0.0036,0.0824,0.0287,0.0358,0.0,0.2258,0.0179,0.0143,0.0072,0.0,0.0,170659,174798,155881,423923,187337,233466,161127,0,161370,168663,238209,151067,0,0,99093,0.4503,0.0132,0.26739999999999997,0.16449999999999998,0,8.5,OYO Hotels
2020,1,ID_YGK060,Yogyakarta,Sleman,Caturtunggal,279,27644607.7,0.5806,0.3154,0.1649,0.0036,0.0824,0.0287,0.0358,0.0,0.2258,0.0179,0.0143,0.0072,0.0,0.0,170659,174798,155881,423923,187337,233466,161127,0,161370,168663,238209,151067,0,0,99093,0.4503,0.0132,0.26739999999999997,0.16449999999999998,0,9.7,OYO Hotels
2020,1,ID_YGK060,Yogyakarta,Sleman,Caturtunggal,279,27644607.7,0.5806,0.3154,0.1649,0.0036,0.0824,0.0287,0.0358,0.0,0.2258,0.0179,0.0143,0.0072,0.0,0.0,170659,174798,155881,423923,187337,233466,161127,0,161370,168663,238209,151067,0,0,99093,0.4503,0.0132,0.26739999999999997,0.16449999999999998,0,9.1,OYO Hotels
