year,month,oyo_id,hub,city,cluster,SRNs,GMV,OCC,OTA,TraveLoka,Booking.com,Agoda,Tiket.com,Pegipegi,Expedia,App,MM,Walk_In,Web,Direct,Rest,ARR,OTA,TraveLoka,Booking.com,Agoda,Tiket.com,Pegipegi,Expedia,App,MM,Walk_In,Web,Direct,Rest,Revpar,Cancellations,No_Shows,GTR,NTR,MG_Loss
2020,1,ID_JKT001,Jakarta,Jakarta,Benhil,1457,########,65.68%,32.12%,8.65%,7.76%,10.91%,2.88%,0.62%,0.69%,19.97%,10.30%,1.78%,0.82%,0.34%,0.34%,"208,149","209,549","206,588","180,792","221,474","232,849","271,857","228,026","190,609","223,142","286,346","219,156","203,321","220,000","136,719",28.58%,5.51%,3.47%,-6.55%,0
2020,1,ID_JKT002,Jakarta,Jakarta,Central_Jakarta,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT003,Jakarta,Jakarta,Benhil,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT004,Jakarta,Jakarta,South_Jakarta,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT005,Jakarta,Jakarta,Cipete,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT006,Jakarta,Jakarta,Cipulir,992,########,89.31%,15.02%,6.25%,3.83%,2.02%,1.92%,0.91%,0.10%,33.57%,11.39%,28.63%,0.20%,0.10%,0.40%,"236,020","249,899","245,042","228,641","259,698","297,961","247,841","268,167","230,928","231,916","236,715","204,962","236,001","225,134","210,800",23.87%,2.17%,20.28%,16.90%,0
2020,1,ID_JKT007,Jakarta,Jakarta,Kuningan,586,########,67.58%,29.52%,10.75%,6.83%,7.85%,1.19%,2.39%,0.34%,36.01%,0.34%,0.00%,1.54%,0.17%,0.00%,"209,998","215,414","216,375","202,851","223,169","252,116","196,484","241,321","201,539","277,598",0,"275,651","331,988",0,"141,910",48.97%,10.29%,-18.41%,-26.79%,########
2020,1,ID_JKT008,Jakarta,Jakarta,Tanah Tinggi,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT009,Jakarta,Jakarta,Central_Jakarta,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT010,Jakarta,Jakarta,Grogol,2108,########,76.61%,44.12%,22.77%,11.01%,0.66%,6.59%,2.42%,0.52%,19.12%,0.05%,12.29%,0.52%,0.52%,0.00%,"256,007","260,232","257,808","244,481","350,555","277,348","280,718","268,554","230,287","250,000","277,871","293,365","289,520",0,"196,135",23.25%,4.69%,13.30%,2.69%,0
2020,1,ID_JKT011,Jakarta,Jakarta,Kemanggisan,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT012,Jakarta,Jakarta,Glodok,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT013,Jakarta,Jakarta,Central_Jakarta,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT014,Jakarta,Jakarta,Kebon Jeruk,619,########,86.75%,25.53%,10.82%,4.20%,4.36%,4.20%,1.45%,0.00%,38.93%,15.02%,5.49%,0.81%,0.97%,0.00%,"213,066","233,367","251,902","188,535","203,730","277,158","201,272",0,"212,487","140,154","304,706","220,281","306,609",0,"184,841",28.42%,6.65%,29.14%,23.22%,0
2020,1,ID_JKT015,Jakarta,Jakarta,Tanah Tinggi,630,########,56.67%,25.08%,15.71%,1.27%,4.76%,1.43%,0.48%,1.11%,26.98%,3.17%,0.63%,0.48%,0.32%,0.00%,"210,616","214,491","213,096","198,802","214,955","236,362","201,092","240,523","199,719","256,667","325,000","186,361","177,784",0,"119,349",44.26%,3.24%,-28.15%,-37.28%,########
2020,1,ID_JKT016,Jakarta,Jakarta,Pasar Baru,913,########,58.05%,18.18%,4.60%,4.16%,0.33%,1.20%,2.74%,4.49%,36.58%,1.42%,1.42%,0.44%,0.00%,0.00%,"130,668","134,623","125,992","126,321","152,277","144,115","136,127","149,092","129,445","83,333","156,361","138,984",0,0,"75,853",44.09%,4.55%,-23.73%,-29.44%,########
2020,1,ID_JKT017,Jakarta,Jakarta,Grogol,844,########,61.61%,20.38%,7.23%,4.86%,4.98%,2.61%,0.00%,0.59%,40.17%,0.00%,0.12%,0.24%,0.71%,0.00%,"166,805","159,542","167,251","139,269","146,065","207,346",0,"150,524","168,793",0,"196,000","232,569","235,895",0,"102,771",34.26%,10.06%,-4.19%,-10.12%,"6,843,224"
2020,1,ID_JKT018,Jakarta,Jakarta,Taman Sari,1364,########,61.51%,25.00%,11.29%,0.95%,6.82%,2.27%,1.91%,0.81%,18.40%,0.00%,17.01%,0.44%,0.66%,0.00%,"198,018","194,204","203,884","197,061","176,188","189,603","194,742","210,716","184,953",0,"217,444","212,887","196,190",0,"121,801",14.57%,1.70%,-25.54%,-33.07%,########
2020,1,ID_JKT019,Jakarta,Tangerang,Serpong,1023,########,58.55%,19.06%,6.94%,3.42%,7.82%,0.00%,0.88%,0.00%,31.18%,4.59%,0.29%,1.08%,2.35%,0.00%,"159,541","165,980","189,850","162,727","145,459",0,"172,739",0,"150,209","151,595","176,636","170,726","239,566",0,"93,417",34.64%,8.04%,25.91%,18.56%,0
2020,1,ID_JKT020,Jakarta,Jakarta,Kebagusan,858,########,57.34%,33.45%,20.86%,2.45%,5.94%,2.91%,1.28%,0.00%,18.41%,4.55%,0.00%,0.35%,0.58%,0.00%,"169,178","166,385","166,151","156,400","168,187","167,764","177,764",0,"167,360","194,688",0,"196,825","171,398",0,"97,011",30.73%,8.30%,22.72%,11.58%,0
2020,1,ID_JKT021,Jakarta,Jakarta,Menteng,1058,########,58.60%,14.27%,4.16%,9.07%,0.09%,0.47%,0.09%,0.09%,26.18%,17.67%,0.09%,0.19%,0.19%,0.00%,"131,120","157,865","160,373","153,307","154,060","189,548","156,642","171,304","147,073","83,899","250,000","219,931","169,224",0,"76,838",38.66%,6.85%,-15.15%,-20.38%,########
2020,1,ID_JKT022,Jakarta,Jakarta,Cilandak,558,########,72.40%,22.76%,8.06%,3.05%,8.60%,3.05%,0.00%,0.00%,21.51%,7.35%,0.18%,0.54%,0.72%,19.35%,"199,444","211,641","199,551","215,981","215,634","228,032",0,0,"210,458","180,447","180,000","240,655","222,388","178,262","144,401",24.73%,1.82%,25.37%,19.08%,0
2020,1,ID_JKT023,Jakarta,Jakarta,Cipete,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT024,BC,Bekasi,Bekasi,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT025,Jakarta,Jakarta,Grogol,3348,########,66.01%,50.21%,13.71%,11.77%,18.73%,1.97%,1.05%,2.81%,13.26%,0.15%,1.14%,0.15%,1.05%,0.06%,"216,469","217,861","220,002","197,119","220,854","245,639","236,680","247,951","187,664","261,800","443,230","290,347","252,196","210,000","142,890",15.93%,3.50%,-0.02%,-15.74%,"3,169,198"
2020,1,ID_JKT026,Jakarta,Jakarta,Glodok,1519,########,45.95%,8.95%,3.23%,1.71%,2.63%,0.39%,0.92%,0.00%,21.13%,14.88%,0.00%,0.59%,0.39%,0.00%,"141,268","156,056","155,661","152,600","157,461","156,228","157,188",0,"147,335","121,643",0,"174,400","170,992",0,"64,914",29.66%,5.65%,-27.94%,-31.93%,########
2020,1,ID_JKT027,Jakarta,Jakarta,Cilandak,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT028,Jakarta,Jakarta,Cipinang,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT029,Jakarta,Jakarta,Cipete,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT030,Jakarta,Jakarta,Taman Sari,1867,########,52.54%,17.73%,5.20%,0.80%,8.84%,1.55%,0.43%,0.86%,32.30%,0.11%,1.87%,0.16%,0.37%,0.00%,"163,844","167,924","164,721","160,928","165,969","177,035","202,850","176,159","155,943","212,750","255,714","179,617","171,533",0,"86,091",29.67%,5.06%,73.16%,66.60%,########
2020,1,ID_JKT031,Jakarta,Jakarta,Kebon Kosong,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT032,Jakarta,Jakarta,Duren Tiga,465,########,90.32%,31.40%,13.76%,0.86%,14.19%,1.08%,0.86%,0.22%,19.35%,23.01%,14.19%,0.22%,1.08%,1.08%,"216,229","222,548","218,760","174,725","229,066","246,393","196,743","197,063","204,153","205,425","225,814","311,117","298,212","252,786","195,304",22.59%,3.85%,25.00%,18.03%,0
2020,1,ID_JKT033,Jakarta,Jakarta,Cikini,465,########,62.15%,38.92%,7.31%,16.77%,11.61%,2.37%,0.22%,0.65%,12.47%,3.87%,6.45%,0.22%,0.22%,0.00%,"187,364","191,444","186,722","175,612","210,958","210,145","191,633","236,672","184,038","131,818","191,976","226,477","464,259",0,"116,448",36.20%,4.70%,14.46%,2.94%,0
2020,1,ID_JKT034,Jakarta,Jakarta,Glodok,1581,########,63.06%,22.58%,15.69%,2.28%,1.58%,1.52%,0.44%,0.82%,18.98%,0.57%,19.86%,0.32%,0.76%,0.00%,"228,834","193,249","185,157","201,557","210,913","200,059","186,903","236,895","202,442","234,581","295,150","229,357","207,500",0,"144,306",16.67%,2.67%,12.26%,6.61%,0
2020,1,ID_JKT035,Jakarta,Jakarta,Grogol,1944,########,57.97%,17.64%,7.00%,0.15%,7.72%,1.39%,0.67%,0.21%,31.33%,2.11%,5.61%,0.46%,0.51%,0.31%,"154,965","166,913","174,291","163,530","158,523","176,291","177,120","161,645","145,112","166,728","163,962","177,019","167,836","173,693","89,838",25.02%,7.22%,26.13%,19.90%,0
2020,1,ID_JKT036,Jakarta,Jakarta,Cilandak,589,########,68.25%,15.28%,2.38%,0.51%,9.00%,2.55%,0.68%,0.17%,33.79%,18.00%,0.00%,0.34%,0.00%,0.85%,"195,361","199,500","196,937","165,909","199,982","229,079","136,447","119,132","192,411","195,518",0,"226,997",0,"222,251","133,336",33.48%,8.76%,17.93%,13.62%,0
2020,1,ID_JKT037,Jakarta,Jakarta,Grogol,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT038,Jakarta,Tangerang,Ciputat,1333,########,34.73%,16.88%,8.78%,2.18%,3.75%,0.53%,1.65%,0.00%,9.38%,6.45%,1.35%,0.15%,0.45%,0.08%,"122,820","131,265","129,990","124,407","133,844","128,237","142,184",0,"124,037","80,234","212,570","137,000","120,994","100,194","42,660",43.31%,11.82%,-30.21%,-39.92%,########
2020,1,ID_JKT039,Jakarta,Jakarta,Guntur Jakarta,372,########,52.96%,20.16%,4.30%,5.11%,10.48%,0.00%,0.00%,0.00%,28.76%,0.00%,3.76%,0.00%,0.27%,0.00%,"157,323","161,461","164,148","155,611","163,870",0,0,0,"153,252",0,"162,713",0,"207,101",0,"83,314",47.65%,8.28%,-32.00%,-39.32%,########
2020,1,ID_JKT040,Jakarta,Jakarta,Petojo,1333,########,64.74%,31.28%,15.53%,5.63%,3.68%,5.63%,0.15%,0.53%,31.13%,0.45%,0.75%,0.98%,0.15%,0.00%,"188,860","196,035","203,858","152,093","184,247","228,278","158,292","190,083","178,207","180,000","233,500","266,073","204,962",0,"122,270",35.40%,5.29%,-3.34%,-12.74%,"7,291,960"
2020,1,ID_JKT041,Jakarta,Jakarta,Guntur Jakarta,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.89%,11.11%,0.00%,0.00%,0
2020,1,ID_JKT042,Jakarta,Jakarta,Benhil,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT043,Jakarta,Jakarta,Benhil,503,########,45.92%,35.59%,10.54%,8.95%,13.32%,1.79%,0.20%,0.80%,8.15%,1.79%,0.00%,0.40%,0.00%,0.00%,"158,727","163,816","159,449","182,455","154,678","176,872","172,500","133,490","147,750","99,234",0,"196,000",0,0,"72,894",49.07%,3.11%,-4.98%,-19.74%,"3,183,221"
2020,1,ID_JKT044,Jakarta,Jakarta,Menteng,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT045,Jakarta,Jakarta,Pancoran,657,########,48.71%,21.92%,11.26%,0.15%,4.57%,2.28%,2.44%,0.00%,17.35%,0.61%,2.74%,0.00%,6.09%,0.00%,"243,701","226,961","231,512","211,454","217,164","216,143","240,468",0,"258,481","230,000","318,056",0,"229,753",0,"118,698",26.38%,0.23%,20.85%,12.93%,0
2020,1,ID_JKT046,Bogor,Kabupaten Bogor,Citeko,371,"6,776,741",6.20%,5.93%,0.54%,3.23%,0.27%,0.81%,0.27%,0.00%,0.27%,0.00%,0.00%,0.00%,0.00%,0.00%,"294,641","305,306","132,660","322,860","611,518","242,699","81,366",0,"60,000",0,0,0,0,0,"18,266",60.47%,21.71%,27.25%,8.59%,0
2020,1,ID_JKT047,Jakarta,Jakarta,Grogol,465,########,63.66%,20.00%,5.38%,1.72%,11.83%,0.65%,0.00%,0.00%,41.94%,0.86%,0.00%,0.86%,0.00%,0.00%,"160,684","160,580","157,511","149,172","161,542","150,905",0,0,"159,872","171,700",0,"191,648",0,0,"102,285",45.29%,5.79%,-3.06%,-9.41%,"2,636,324"
2020,1,ID_JKT048,Jakarta,Jakarta,Kayu Manis,608,########,74.84%,16.45%,7.40%,3.29%,4.28%,0.49%,0.99%,0.00%,12.83%,45.23%,0.00%,0.16%,0.16%,0.00%,"196,228","197,748","207,522","173,119","204,467","136,089","208,267",0,"178,217","200,532",0,"188,091","273,921",0,"146,849",20.83%,3.33%,25.66%,21.56%,0
2020,1,ID_JKT049,Jakarta,Jakarta,Jatinegara,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,100.00%,0.00%,0.00%,0
2020,1,ID_JKT050,Jakarta,Jakarta,Tanah Abang,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT051,Jakarta,Jakarta,Guntur Jakarta,110,"1,252,723",6.36%,1.82%,0.00%,0.91%,0.00%,0.00%,0.00%,0.91%,3.64%,0.91%,0.00%,0.00%,0.00%,0.00%,"178,960","217,419",0,"191,211",0,0,0,"243,627","168,181","145,161",0,0,0,0,"11,388",81.58%,0.00%,########,########,########
2020,1,ID_JKT052,Jakarta,Jakarta,Cipete,86,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT053,Jakarta,Jakarta,Jatinegara,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT054,Jakarta,Jakarta,Petojo,723,########,36.93%,9.27%,1.94%,0.00%,2.90%,2.49%,0.83%,1.11%,14.11%,13.42%,0.00%,0.14%,0.00%,0.00%,"142,952","164,573","163,535",0,"173,132","167,927","136,643","157,322","171,320","98,940",0,"70,000",0,0,"52,791",37.78%,7.39%,-53.91%,-59.40%,########
2020,1,ID_JKT055,Jakarta,Jakarta,Pasar Baru,1550,########,50.39%,23.42%,10.39%,6.45%,3.94%,1.55%,0.45%,0.65%,14.97%,0.26%,10.84%,0.32%,0.39%,0.19%,"216,059","181,485","182,627","165,604","196,950","189,180","194,322","200,113","185,157","185,713","336,233","208,866","181,545","181,021","108,866",29.88%,2.68%,17.62%,10.39%,0
2020,1,ID_JKT056,Jakarta,Jakarta,Tanah Tinggi,775,########,42.45%,15.35%,7.10%,1.03%,5.16%,0.90%,1.03%,0.13%,10.58%,0.65%,15.35%,0.13%,0.39%,0.00%,"225,559","158,290","150,990","163,681","166,036","150,927","172,816","142,148","177,907","174,188","329,317","177,320","182,373",0,"95,753",27.40%,6.80%,12.42%,7.71%,0
2020,1,ID_JKT057,Bogor,Kabupaten Bogor,Cipayung,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT058,Bogor,Kabupaten Bogor,Citeko,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT059,Jakarta,Jakarta,Kebon Jeruk,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT060,Jakarta,Jakarta,Guntur Jakarta,5208,########,59.68%,39.32%,17.72%,7.66%,6.74%,3.84%,0.58%,1.00%,12.71%,5.88%,0.00%,0.50%,0.56%,0.71%,"284,179","278,665","288,398","255,419","277,535","272,659","298,569","313,308","265,912","341,917",0,"298,561","306,719","410,959","169,591",17.76%,2.84%,18.18%,6.13%,0
2020,1,ID_JKT061,Jakarta,Jakarta,Menteng,1147,########,44.73%,15.78%,11.07%,0.87%,1.57%,1.39%,0.87%,0.00%,28.33%,0.09%,0.00%,0.26%,0.26%,0.00%,"125,889","127,802","125,429","116,014","118,563","144,287","159,987",0,"124,503","130,000",0,"146,485","138,700",0,"56,305",50.59%,9.18%,-98.67%,-105.38%,########
2020,1,ID_JKT062,Bogor,Kabupaten Bogor,Cimande,100,"4,318,690",7.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"616,956",0,0,0,0,0,0,0,"616,956",0,0,0,0,0,"43,187",73.33%,3.33%,22.29%,22.29%,0
2020,1,ID_JKT063,Jakarta,Jakarta,Pasar Baru,3720,########,61.72%,24.54%,16.59%,1.64%,3.01%,1.51%,1.53%,0.22%,23.09%,6.56%,0.35%,0.62%,0.40%,6.16%,"195,993","211,490","216,421","187,997","196,264","207,243","220,059","198,464","192,582","157,537","277,586","215,620","223,244","179,586","120,967",28.73%,5.82%,27.89%,19.80%,0
2020,1,ID_JKT064,BC,Bekasi,Medan Satria,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT065,Jakarta,Jakarta,Pasar Baru,0,"140,000",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"70,000",0,0,0,0,0,0,0,"70,000",0,0,0,0,0,0,84.62%,0.00%,########,########,0
2020,1,ID_JKT066,Bogor,Kabupaten Bogor,Megamendung,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT067,Bogor,Bogor,Cikaret,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT068,Jakarta,Jakarta,Guntur Jakarta,744,########,58.33%,34.95%,15.99%,13.04%,1.75%,2.42%,0.13%,1.21%,12.10%,4.17%,6.99%,0.13%,0.00%,0.00%,"202,360","193,224","191,214","191,972","155,025","244,824","198,587","179,112","229,657","134,901","241,250","190,000",0,0,"118,043",43.42%,5.10%,25.69%,15.22%,0
2020,1,ID_JKT069,Jakarta,Jakarta,Cipulir,78,"429,643",2.56%,1.28%,0.00%,0.00%,1.28%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.28%,0.00%,0.00%,"214,822","196,310",0,0,"196,310",0,0,0,0,0,0,"233,333",0,0,"5,508",88.00%,4.00%,24.71%,16.13%,0
2020,1,ID_JKT070,Jakarta,Jakarta,Cibubur,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT071,Jakarta,Tangerang,Serpong,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT072,BC,Cikarang,Cikarang,3419,########,76.07%,38.11%,22.93%,3.57%,4.36%,1.78%,3.63%,0.44%,22.99%,13.34%,0.50%,0.73%,0.32%,0.09%,"161,900","167,495","165,669","158,860","174,827","169,913","175,266","202,790","166,477","136,337","168,235","174,159","190,136","176,667","123,165",27.91%,3.48%,22.62%,12.66%,0
2020,1,ID_JKT073,Jakarta,Jakarta,Kalideres,527,########,64.14%,26.00%,11.76%,2.85%,2.85%,5.50%,0.19%,2.09%,12.14%,0.57%,24.86%,0.57%,0.00%,0.00%,"237,127","234,364","231,281","230,585","274,944","205,234","483,403","263,394","209,493","263,667","253,817","197,516",0,0,"152,085",18.16%,2.12%,23.65%,16.37%,0
2020,1,ID_JKT074,Bogor,Depok,Beji,620,########,66.61%,26.13%,14.35%,4.19%,0.00%,3.23%,1.29%,1.77%,38.87%,0.32%,0.00%,0.65%,0.65%,0.00%,"214,158","212,925","215,022","203,737",0,"232,304","188,345","224,085","213,592","228,558",0,"249,739","255,425",0,"142,657",36.25%,0.31%,27.88%,20.77%,0
2020,1,ID_JKT075,Bogor,Depok,Cinere,150,########,42.67%,22.67%,14.00%,0.67%,6.67%,1.33%,0.00%,0.00%,17.33%,0.00%,0.00%,0.67%,2.00%,0.00%,"275,015","284,905","283,711","275,766","287,704","288,011",0,0,"261,764",0,0,"184,260","308,028",0,"117,340",45.89%,10.27%,40.22%,29.86%,0
2020,1,ID_JKT076,Jakarta,Jakarta,Glodok,721,########,75.87%,30.24%,12.21%,1.66%,12.21%,2.36%,1.80%,0.00%,43.00%,1.66%,0.14%,0.83%,0.00%,0.00%,"184,216","195,689","188,505","180,207","198,849","214,967","212,008",0,"175,621","184,793","324,695","186,897",0,0,"139,759",32.38%,2.73%,31.86%,23.99%,0
2020,1,ID_JKT077,Jakarta,Jakarta,Guntur Jakarta,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_JKT078,Jakarta,Jakarta,Joglo,217,########,45.62%,27.19%,12.44%,0.92%,5.99%,5.99%,1.84%,0.00%,17.97%,0.00%,0.00%,0.46%,0.00%,0.00%,"159,586","156,898","159,170","128,520","137,251","179,089","147,482",0,"163,899",0,0,"150,000",0,0,"72,807",87.26%,2.81%,8.52%,-2.43%,0
2020,1,ID_JKT079,Jakarta,Tangerang,Ciputat,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
