year,month,oyo_id,hub,city,cluster,SRNs,GMV,OCC,OTA,TraveLoka,Booking.com,Agoda,Tiket.com,Pegipegi,Expedia,App,MM,Walk_In,Web,Direct,Rest,ARR,OTA.1,TraveLoka.1,Booking.com.1,Agoda.1,Tiket.com.1,Pegipegi.1,Expedia.1,App.1,MM.1,Walk_In.1,Web.1,Direct.1,Rest.1,Revpar,Cancellations,No_Shows,GTR,NTR,MG_Loss
2020,1,ID_SRB034,East Java 1,Surabaya,Gunung Anyar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_SRB035,East Java 1,Surabaya,Sukomanunggal,185,21148811.57,0.7676,0.1514,0.0811,0.0108,0.0054,0.0324,0.0,0.0054,0.5459,0.0,0.0595,0.0108,0.0,0.0,148929,144081,139824,144744,253000,126293,0,128947,149102,0,159364,150692,0,0,114313,0.2423,0.0258,0.25,0.2147,0
2020,1,ID_SRB036,East Java 1,Surabaya,Gubeng,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_SRB037,East Java 1,Surabaya,Dukuh Pakis,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185987,185987,0,0,185987,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2554,0.2554,0
2020,1,ID_SRB038,East Java 1,Surabaya,Genteng,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_SRB039,East Java 1,Sidoarjo,Gedangan Sidoarjo,930,99513708.1,0.6688,0.2914,0.0806,0.0398,0.0946,0.043,0.0269,0.0043,0.2086,0.0022,0.1462,0.0151,0.0043,0.0011,159994,144471,147369,132718,142589,154334,144646,132932,141550,150000,218640,150545,131750,234577,107007,0.2537,0.0419,0.3187,0.2486,0
2020,1,ID_SRB040,East Java 1,Surabaya,Tegalsari,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_SRB041,East Java 1,Surabaya,Dukuh Pakis,207,24873538.64,0.4396,0.2802,0.0821,0.0145,0.1594,0.0193,0.0,0.0048,0.0338,0.0,0.1256,0.0,0.0,0.0,273344,259601,259873,174519,254158,371304,0,243043,294898,0,298199,0,0,0,120166,0.1284,0.0367,0.18969999999999998,0.0738,0
2020,1,ID_SRB042,East Java 1,Sidoarjo,Sidoarjo,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_SRB043,East Java 1,Mojokerto,Trawas,248,36090200.0,0.5,0.4073,0.2056,0.0363,0.1008,0.0282,0.0202,0.0161,0.0726,0.0,0.0121,0.0081,0.0,0.0,291050,293745,289996,305488,328681,239204,257904,237009,271276,0,316667,294500,0,0,145525,0.2973,0.0324,0.2686,0.1133,0
2020,1,ID_SRB044,East Java 1,Surabaya,Dukuh Pakis,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_SRB045,East Java 1,Surabaya,Sambikerep,1240,155926992.5,0.7226,0.2161,0.0984,0.0815,0.0,0.0121,0.0137,0.0032,0.4363,0.0016,0.0637,0.004,0.0008,0.0,174021,166022,171941,153805,0,171709,177329,189620,171115,187500,219536,185884,208075,0,125744,0.2353,0.0327,0.15869999999999998,0.1072,0
2020,1,ID_SRB046,East Java 1,Surabaya,Tenggilis Mejoyo,775,77396406.84,0.6206,0.3484,0.151,0.0219,0.1523,0.0039,0.0103,0.0052,0.2271,0.0413,0.0039,0.0,0.0,0.0,160919,165213,164452,170500,163579,170921,183136,146176,162665,116111,150000,0,0,0,99874,0.2201,0.0236,0.4703,0.3593,0
2020,1,ID_SRB047,East Java 1,Surabaya,Wonokromo,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_SRB048,East Java 1,Surabaya,Sawahan,341,26467396.97,0.5953,0.478,0.0674,0.2962,0.0909,0.0176,0.0059,0.0,0.0616,0.0528,0.0029,0.0,0.0,0.0,130383,134622,138582,126869,152894,155064,136041,0,126186,95238,160327,0,0,0,77618,0.3072,0.0294,0.0679,-0.08109999999999999,0
2020,1,ID_SRB049,East Java 1,Surabaya,Sukomanunggal,372,24248584.38,0.6129,0.1667,0.043,0.0027,0.0565,0.0188,0.0457,0.0,0.25,0.1909,0.0,0.0054,0.0,0.0,106354,131620,130821,134379,134685,119931,133237,0,106054,83333,0,154285,0,0,65185,0.5073,0.0167,0.2991,0.2365,0
2020,1,ID_SRB050,East Java 1,Surabaya,Wonokromo,310,15915947.93,0.4677,0.3097,0.1194,0.1355,0.0,0.0129,0.0323,0.0032,0.1484,0.0,0.0065,0.0032,0.0,0.0,109775,109264,117884,94644,0,123611,126443,130760,110217,0,110167,137691,0,0,51346,0.2831,0.0548,-0.0874,-0.2065,1458392
2020,1,ID_SRB051,East Java 1,Sidoarjo,Waru,744,60543455.33,0.7352,0.2258,0.1048,0.0511,0.0323,0.0188,0.0094,0.0081,0.0793,0.0,0.0108,0.0013,0.0013,0.4167,110685,145422,147434,138887,147678,144518,159576,127622,145370,0,178351,124666,152396,83333,81377,0.1162,0.0474,0.0223,-0.052000000000000005,0
2020,1,ID_SRB052,East Java 1,Surabaya,Wonokromo,656,39750375.43,0.4665,0.1296,0.0091,0.0091,0.0732,0.0198,0.0091,0.003,0.3262,0.0,0.0046,0.003,0.003,0.0,129893,142581,238237,131283,133732,140586,137982,117545,124402,0,168000,121857,129000,0,60590,0.3983,0.0831,-0.4374,-0.4929,6001844
2020,1,ID_SRB053,East Java 1,Gresik,Gresik,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_SRB054,East Java 1,Surabaya,Genteng,1393,111557275.0,0.5628,0.3611,0.1888,0.0244,0.0905,0.0302,0.0144,0.0108,0.1644,0.0244,0.005,0.0014,0.0022,0.0043,142296,148358,147944,128455,152303,158627,153880,137316,132905,88101,228429,148084,142791,196962,80086,0.3506,0.0682,0.025099999999999997,-0.1008,518851
2020,1,ID_SRB055,East Java 1,Surabaya,Tenggilis Mejoyo,620,35359447.23,0.5403,0.0919,0.0435,0.0,0.0484,0.0,0.0,0.0,0.1839,0.2613,0.0,0.0032,0.0,0.0,105555,131715,128532,0,134580,0,0,0,125209,82288,0,124349,0,0,57034,0.4504,0.022,0.016399999999999998,-0.0259,0
2020,1,ID_SRB056,East Java 1,Surabaya,Sambikerep,1116,115396604.8,0.6237,0.1631,0.0717,0.0215,0.0565,0.0054,0.0045,0.0036,0.4498,0.0,0.0063,0.0045,0.0,0.0,165788,163363,169857,142325,162907,148276,177426,171924,166264,0,189560,173088,0,0,103395,0.2817,0.04,0.2871,0.23850000000000002,0
2020,1,ID_SRB057,East Java 1,Surabaya,Bulak,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_SRB058,East Java 1,Surabaya,Bubutan,370,43457240.0,0.8,0.6405,0.3811,0.0622,0.1135,0.0541,0.0135,0.0162,0.1081,0.0135,0.0351,0.0027,0.0,0.0,146815,143578,141717,153761,143989,145487,156355,128383,146681,150000,201369,194430,0,0,117452,0.1847,0.0343,0.22940000000000002,0.0808,0
2020,1,ID_SRB059,East Java 1,Surabaya,Tegalsari,217,18186671.13,0.4839,0.2903,0.0369,0.0092,0.0276,0.0,0.2166,0.0,0.1106,0.0,0.0829,0.0,0.0,0.0,173196,191205,156586,161265,147550,0,203945,0,158085,0,130311,0,0,0,83804,0.1719,0.0078,0.2466,0.1297,0
2020,1,ID_SRB060,East Java 1,Surabaya,Sawahan,589,50322117.35,0.6316,0.2445,0.0849,0.0458,0.0917,0.0068,0.0153,0.0,0.2903,0.0,0.0832,0.0119,0.0017,0.0,135270,138112,128992,133914,148704,142952,135673,0,127457,0,151531,153263,139155,0,85434,0.2816,0.0469,0.2784,0.2053,0
2020,1,ID_SRB061,East Java 1,Surabaya,Tenggilis Mejoyo,682,82479430.86,0.9047,0.3065,0.0616,0.1613,0.066,0.0015,0.0161,0.0,0.4135,0.176,0.0015,0.0059,0.0015,0.0,133677,184127,130669,231653,130715,123297,137025,0,119191,79500,170000,139333,116591,0,120936,0.5858,0.0204,0.15439999999999998,0.0741,0
2020,1,ID_SRB062,East Java 1,Surabaya,Dukuh Pakis,625,56371854.0,0.7392,0.2096,0.096,0.0128,0.0832,0.0064,0.0096,0.0016,0.4928,0.0016,0.0224,0.0128,0.0,0.0,122017,137028,132570,137280,139910,153134,146888,129088,114033,175000,148258,131051,0,0,90195,0.3899,0.0253,0.009399999999999999,-0.050300000000000004,0
2020,1,ID_SRB063,East Java 1,Surabaya,Sukomanunggal,635,17054790.38,0.2236,0.0709,0.0331,0.0031,0.0236,0.0031,0.0079,0.0,0.1433,0.0,0.0047,0.0047,0.0,0.0,120116,116678,119092,93101,119801,103734,111783,0,120738,0,156667,116272,0,0,26861,0.4415,0.0836,-1.357,-1.4165999999999999,0
2020,1,ID_SRB064,East Java 1,Surabaya,Sambikerep,240,23825842.18,0.7208,0.3,0.15,0.0125,0.1167,0.0,0.0208,0.0,0.3083,0.0,0.1042,0.0083,0.0,0.0,137728,135479,137687,114930,134306,0,138482,0,138118,0,143680,129857,0,0,99279,0.3208,0.0264,0.2965,0.2191,0
2020,1,ID_SRB065,East Java 1,Sidoarjo,Waru,620,21305828.92,0.2806,0.1548,0.0113,0.0452,0.0694,0.0226,0.0065,0.0,0.1242,0.0,0.0,0.0016,0.0,0.0,122467,125935,155726,126801,124452,115733,119377,0,117945,0,0,137725,0,0,34370,0.2978,0.0625,-0.3754,-0.4802,8792421
2020,1,ID_SRB066,East Java 1,Surabaya,Wonokromo,310,29931935.42,0.7968,0.2645,0.1323,0.0226,0.0806,0.0194,0.0097,0.0,0.1355,0.3871,0.0065,0.0032,0.0,0.0,121178,173519,164072,178498,177217,222428,162374,0,165963,66667,237121,257634,0,0,96551,0.2381,0.0268,0.285,0.19920000000000002,0
2020,1,ID_SRB067,East Java 1,Surabaya,Tenggilis Mejoyo,775,45433982.23,0.7174,0.0581,0.0581,0.0,0.0,0.0,0.0,0.0,0.0568,0.0,0.0,0.0026,0.0,0.6,81718,137973,137973,0,0,0,0,0,148039,0,0,125724,0,69809,58626,0.1146,0.0468,0.1054,0.0795,0
2020,1,ID_SRB068,East Java 1,Surabaya,Tegalsari,417,47147402.52,0.7938,0.4341,0.0432,0.1151,0.2374,0.0072,0.0312,0.0,0.3237,0.012,0.012,0.012,0.0,0.0,142433,145569,165650,117393,156184,162499,137065,0,131528,176589,281705,149911,0,0,113059,0.3307,0.01,0.25980000000000003,0.1521,0
2020,1,ID_SRB069,East Java 1,Surabaya,Krembangan,248,18102536.9,0.5766,0.2379,0.0968,0.0484,0.0685,0.0121,0.0121,0.0,0.2742,0.0,0.0565,0.0081,0.0,0.0,126594,133503,132767,158372,122392,116829,119558,0,118394,0,137214,127196,0,0,72996,0.4457,0.0,0.3486,0.2688,0
2020,1,ID_SRB070,East Java 1,Surabaya,Wonokromo,886,86690933.05,0.6851,0.272,0.1546,0.0576,0.0282,0.0192,0.0011,0.009,0.1129,0.2698,0.0147,0.0056,0.0102,0.0,142819,171251,169210,172879,170190,189668,153224,163904,164726,99388,211846,182732,169472,0,97845,0.1669,0.0772,0.025,-0.0625,0
2020,1,ID_SRB071,East Java 1,Surabaya,Sambikerep,508,60588876.13,0.7756,0.4528,0.1988,0.1102,0.1122,0.0197,0.0098,0.0,0.2224,0.0906,0.002,0.0079,0.0,0.0,153777,161755,165607,151532,163117,169884,171385,0,162178,90000,177655,185190,0,0,119268,0.2332,0.0492,0.2777,0.1604,0
2020,1,ID_SRB072,East Java 1,Sidoarjo,Waru,1643,191974678.9,0.734,0.3853,0.1802,0.0243,0.112,0.0256,0.0134,0.0097,0.2946,0.0,0.0341,0.0195,0.0006,0.0,159188,159333,165534,150735,156314,166871,164299,160371,154557,0,200698,153996,150000,0,116848,0.2983,0.0343,0.2932,0.19579999999999997,0
2020,1,ID_SRB073,East Java 1,Surabaya,Gubeng,3410,733618627.8,0.7355,0.6337,0.2018,0.0428,0.3091,0.0437,0.0211,0.0135,0.0522,0.0378,0.0088,0.0012,0.0015,0.0003,292505,289379,300633,256801,284734,299860,280280,299085,301693,308555,386820,297905,336884,270000,215133,0.1709,0.1,0.502,0.33520000000000005,0
2020,1,ID_SRB074,East Java 1,Surabaya,Genteng,651,48700732.95,0.4992,0.2396,0.1214,0.0077,0.0799,0.0031,0.0169,0.0046,0.1091,0.0492,0.0983,0.0015,0.0015,0.0,149858,159784,152915,172311,157494,151650,182583,217427,153487,118608,137498,144666,140000,0,74814,0.2525,0.1065,0.33130000000000004,0.2343,0
2020,1,ID_SRB075,East Java 1,Surabaya,Wiyung,496,35821043.47,0.6129,0.2883,0.2036,0.006,0.0464,0.0161,0.0141,0.002,0.1169,0.1331,0.0665,0.0,0.0081,0.0,117833,127776,125167,119044,129588,129956,163284,109792,130400,66844,151795,0,141247,0,72220,0.4261,0.0452,0.5421,0.44659999999999994,0
2020,1,ID_SRB076,East Java 1,Surabaya,Genteng,589,51117165.92,0.6587,0.1002,0.0696,0.0068,0.0136,0.0034,0.0068,0.0,0.0628,0.3294,0.0068,0.0017,0.0,0.1579,131754,161795,162534,148745,148111,211697,169682,0,160565,91379,201250,183013,0,181917,86792,0.2242,0.2035,0.2395,0.20489999999999997,0
2020,1,ID_SRB077,East Java 1,Surabaya,Sukolilo Surabaya,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_SRB078,East Java 1,Sidoarjo,Sidoarjo,644,40199987.67,0.4177,0.2873,0.0093,0.1196,0.1491,0.0047,0.0047,0.0,0.1258,0.0,0.0,0.0016,0.0031,0.0,149443,147640,134253,150813,143846,229184,132861,0,152827,0,0,266666,120543,0,62423,0.4294,0.064,0.2548,0.1202,0
2020,1,ID_SRB079,East Java 1,Surabaya,Tenggilis Mejoyo,677,48730371.18,0.5628,0.1315,0.0694,0.0074,0.0428,0.003,0.0089,0.0,0.4254,0.0015,0.0,0.0015,0.003,0.0,127896,139814,137315,117653,142940,153106,158318,0,124070,145000,0,132050,138000,0,71977,0.3718,0.057,0.2916,0.2438,0
2020,1,ID_SRB080,East Java 1,Surabaya,Sawahan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_SRB081,East Java 1,Surabaya,Gubeng,558,58356996.61,0.6774,0.3172,0.1756,0.0054,0.1022,0.009,0.0197,0.0054,0.138,0.0878,0.1237,0.0054,0.0036,0.0018,154388,155605,152758,170342,159494,152539,160021,148872,147050,130522,176104,156524,151200,175000,104585,0.2232,0.0793,0.1863,0.09699999999999999,0
2020,1,ID_SRB082,East Java 1,Surabaya,Sukolilo Surabaya,465,13512036.96,0.228,0.1312,0.0839,0.0043,0.0344,0.0043,0.0043,0.0,0.0946,0.0,0.0,0.0022,0.0,0.0,127448,122566,125750,131920,116995,88529,129722,0,134505,0,0,114742,0,0,29053,0.2292,0.0347,0.3206,0.214,0
2020,1,ID_SRB083,East Java 1,Surabaya,Wonocolo,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_SRB084,East Java 1,Surabaya,Dukuh Pakis,2170,141924853.1,0.4101,0.2479,0.0834,0.0645,0.0512,0.024,0.0147,0.0097,0.1475,0.0111,0.0005,0.0014,0.0018,0.0,159481,159010,159456,138051,171064,188821,156671,161477,158735,169083,258876,180225,184319,0,65409,0.2034,0.0359,-0.6561,-0.7668,0
2020,1,ID_SRB085,East Java 1,Surabaya,Karang Pilang,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0
2020,1,ID_SRB086,East Java 1,Surabaya,Wonokromo,2223,99272208.67,0.413,0.0468,0.0153,0.0045,0.0247,0.0018,0.0004,0.0,0.0558,0.0009,0.0,0.0018,0.0,0.3077,108128,143676,138840,139671,147273,147137,136514,0,139216,142500,0,162844,0,96667,44652,0.109,0.0134,0.2787,0.2495,0
2020,1,ID_SRB087,East Java 1,Surabaya,Wonokromo,1509,82898787.97,0.5202,0.0729,0.0225,0.0205,0.0239,0.0027,0.0013,0.002,0.0311,0.002,0.0,0.0,0.0007,0.4135,105606,141591,141019,133342,145653,147732,176665,153007,136093,157902,0,0,135375,96667,54938,0.1297,0.0,0.2768,0.24059999999999998,0
2020,1,ID_SRB088,East Java 1,Surabaya,Mulyorejo,620,39974190.0,0.5,0.2387,0.0532,0.0306,0.1452,0.0,0.0097,0.0,0.2306,0.0258,0.0,0.0,0.0048,0.0,128949,136754,155383,124394,133449,0,123007,0,118634,143829,0,0,156251,0,64475,0.2424,0.035,-0.29100000000000004,-0.3859,0
2020,1,ID_SRB089,East Java 1,Surabaya,Tegalsari,341,27373118.03,0.6422,0.1466,0.0938,0.0029,0.044,0.0029,0.0029,0.0,0.3812,0.0909,0.0235,0.0,0.0,0.0,124997,130614,131319,137475,129476,127168,121704,0,135480,66667,145576,0,0,0,80277,0.3681,0.0302,0.2919,0.2469,0
2020,1,ID_SRB090,East Java 1,Surabaya,Gunung Anyar,589,57850694.73,0.6333,0.2377,0.163,0.0187,0.0,0.039,0.0034,0.0136,0.3209,0.0,0.0577,0.017,0.0,0.0,155090,165694,172430,153353,0,152653,167482,138886,143667,0,171348,167243,0,0,98215,0.309,0.0434,0.0591,-0.0146,0
2020,1,ID_SRB091,East Java 1,Surabaya,Wonokromo,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_SRB092,East Java 1,Surabaya,Bulak,470,45564113.9,0.7064,0.1426,0.0745,0.0106,0.0277,0.0255,0.0043,0.0,0.5298,0.0298,0.0,0.0021,0.0021,0.0,137238,128279,123907,110106,134839,132545,181970,0,135042,220929,0,127100,123000,0,96943,0.3655,0.0186,0.2845,0.24960000000000002,0
2020,1,ID_SRB093,East Java 1,Surabaya,Dukuh Pakis,403,30377134.11,0.7816,0.067,0.0223,0.0149,0.0298,0.0,0.0,0.0,0.2159,0.4988,0.0,0.0,0.0,0.0,96440,143030,151408,127933,144294,0,0,0,132735,74472,0,0,0,0,75381,0.4077,0.0165,0.2254,0.2018,0
2020,1,ID_SRB094,East Java 1,Surabaya,Tenggilis Mejoyo,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_SRB095,East Java 1,Sidoarjo,Gedangan Sidoarjo,620,84892810.44,0.6242,0.5516,0.1919,0.2355,0.0839,0.0323,0.0065,0.0016,0.0597,0.0032,0.0016,0.0016,0.0048,0.0016,219359,216558,228398,193011,241545,248791,228339,254354,236759,298445,252000,250463,256511,200000,136922,0.2137,0.0275,0.2915,0.1336,0
2020,1,ID_SRB096,East Java 1,Gresik,Gresik,456,71545571.45,0.7982,0.443,0.239,0.0329,0.0855,0.0417,0.0329,0.011,0.3158,0.0,0.0197,0.011,0.0088,0.0,196565,192203,180878,174895,200155,204209,262547,172331,199565,0,218444,179926,280385,0,156907,0.2815,0.053,0.3046,0.20079999999999998,0
2020,1,ID_SRB097,East Java 1,Sidoarjo,Sidoarjo,248,14795718.79,0.4476,0.3347,0.2581,0.0242,0.0403,0.0121,0.0,0.0,0.0847,0.0,0.0081,0.0,0.0202,0.0,133289,130547,131443,117100,133314,129103,0,0,140589,0,166250,0,134965,0,59658,0.2055,0.0342,0.3002,0.1632,0
2020,1,ID_SRB098,East Java 1,Surabaya,Sukolilo Surabaya,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_SRB099,East Java 1,Surabaya,Wonokromo,749,13361224.2,0.1749,0.1215,0.0854,0.0107,0.0187,0.0,0.0,0.0067,0.0481,0.0,0.004,0.0,0.0013,0.0,101994,98718,96886,111975,102554,0,0,90206,105249,0,162436,0,101679,0,17839,0.4239,0.1014,0.2904,0.1527,0
2020,1,ID_SRB100,East Java 1,Surabaya,Wonokromo,403,23558498.88,0.4516,0.1538,0.0918,0.0397,0.0,0.0025,0.0149,0.005,0.2878,0.0,0.0,0.0099,0.0,0.0,129446,117594,129270,84962,0,139536,118979,147508,135093,0,0,149363,0,0,58459,0.5146,0.0027,0.5926,0.5359,0
2020,1,ID_SRB101,East Java 1,Surabaya,Krembangan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
2020,1,ID_SRB102,East Java 1,Surabaya,Dukuh Pakis,483,17283256.43,0.1781,0.1242,0.0311,0.0,0.0828,0.0041,0.0062,0.0,0.0538,0.0,0.0,0.0,0.0,0.0,200916,201897,188591,0,206443,186900,217825,0,198653,0,0,0,0,0,35774,0.3403,0.0625,0.3053,0.1718,0
2020,1,ID_SRB103,East Java 1,Surabaya,Sukolilo Surabaya,170,1539707.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294,0.0706,0.0,0.0,0.0,0.0,90571,0,0,0,0,0,0,0,139942,70000,0,0,0,0,9057,0.32,0.0,0.371,0.371,0
2020,1,ID_SRB104,East Java 1,Surabaya,Wonokromo,1254,2819668.2819999997,0.0183,0.0064,0.0032,0.0032,0.0,0.0,0.0,0.0,0.0104,0.0,0.0008,0.0008,0.0,0.0,122871,122325,134276,110373,0,0,0,0,122654,0,131000,121933,0,0,2254,0.9017,0.0203,0.5826,0.52,0
2020,1,ID_SRB105,East Java 1,Surabaya,Mulyorejo,1705,279447080.6,0.7378,0.634,0.3971,0.0545,0.1255,0.0264,0.0205,0.01,0.0751,0.0035,0.0194,0.0035,0.0006,0.0018,222145,223523,221742,207434,243075,218605,192906,212355,181171,230500,333227,228913,208837,226333,163905,0.1764,0.0309,0.26239999999999997,0.0987,0
2020,1,ID_SRB106,East Java 1,Surabaya,Tegalsari,2108,229685732.2,0.7158,0.3605,0.083,0.112,0.1523,0.0076,0.0047,0.0009,0.2732,0.0157,0.0569,0.0085,0.0009,0.0,152220,151200,169886,134161,153046,160332,151410,156577,150191,155664,167983,145079,185645,0,108966,0.2871,0.0645,0.2837,0.191,0
2020,1,ID_SRB107,East Java 1,Surabaya,Wonokromo,341,17496437.34,0.9501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9501,0.0,0.0,0.0,0.0,54004,0,0,0,0,0,0,0,0,54004,0,0,0,0,51311,0.3326,0.0021,0.9998,0.9998,0
2020,1,ID_SRB108,East Java 1,Surabaya,Wonokromo,4640,58041990.14,0.0948,0.0364,0.0192,0.0075,0.0078,0.0006,0.0013,0.0,0.0563,0.0,0.0,0.0013,0.0009,0.0,131952,131301,124964,136116,139731,146800,138892,0,131418,0,0,151452,165000,0,12513,0.4018,0.0441,0.6864,0.614,0
2020,1,ID_SRB109,East Java 1,Surabaya,Wonokromo,120,4512986.603999999,0.2583,0.1167,0.075,0.0083,0.0167,0.0083,0.0083,0.0,0.1417,0.0,0.0,0.0,0.0,0.0,145599,138514,136952,139536,139536,139536,148480,0,151434,0,0,0,0,0,37613,0.6026,0.0,0.39490000000000003,0.3152,0
2020,1,ID_SRB110,East Java 1,Surabaya,Tenggilis Mejoyo,1612,198670705.9,0.8641,0.1861,0.0856,0.0161,0.0738,0.0068,0.0037,0.0,0.66,0.005,0.0006,0.0074,0.0031,0.0019,142628,148096,144965,139795,152967,150195,155624,0,140773,143500,200000,160991,149587,147333,123251,0.3569,0.0362,0.24739999999999998,0.2054,0
2020,1,ID_SRB111,East Java 1,Surabaya,Tegalsari,496,27899299.85,0.9476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9476,0.0,0.0,0.0,0.0,59359,0,0,0,0,0,0,0,0,59359,0,0,0,0,56248,0.4503,0.0,0.4999,0.4999,0
2020,1,ID_SRB112,East Java 1,Surabaya,Tenggilis Mejoyo,1550,67986713.03,0.3465,0.1374,0.0394,0.0187,0.069,0.0,0.0103,0.0,0.2,0.0013,0.0006,0.0065,0.0006,0.0,126587,122886,123003,114793,126275,0,114449,0,128821,133250,197101,128554,118607,0,43856,0.3445,0.0932,-0.5552,-0.6268,0
2020,1,ID_SRB113,East Java 1,Sidoarjo,Waru,434,14042568.41,0.2742,0.1889,0.129,0.0138,0.0207,0.0069,0.0184,0.0,0.0806,0.0,0.0,0.0046,0.0,0.0,118002,116403,113075,130960,114987,131806,124603,0,122525,0,0,104433,0,0,32355,0.3299,0.0567,0.3407,0.209,0
2020,1,ID_SRB114,East Java 1,Surabaya,Sawahan,372,32564504.28,0.5995,0.2527,0.1774,0.0134,0.0565,0.0027,0.0027,0.0,0.3145,0.0134,0.0054,0.0108,0.0027,0.0,146020,145930,144206,128701,154371,134620,179908,0,146080,135000,139208,161623,153840,0,87534,0.4667,0.0538,0.3134,0.23370000000000002,0
2020,1,ID_SRB115,East Java 1,Surabaya,Sambikerep,1271,37859348.68,0.4854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4854,0.0,0.0,0.0,0.0,61366,0,0,0,0,0,0,0,0,61366,0,0,0,0,29790,0.007,0.1264,-1.9519,-1.9519,0
2020,1,ID_SRB116,East Java 1,Sidoarjo,Sidoarjo,310,48330600.75,0.8871,0.4742,0.271,0.0226,0.1548,0.0194,0.0065,0.0,0.371,0.0065,0.0129,0.0226,0.0,0.0,175747,164503,162365,138074,170942,157044,214644,0,187588,158064,300323,151222,0,0,155905,0.2273,0.0374,0.3136,0.2165,0
